0,0,0
0.000231498802766051,0,0
0.000462997605532102,0,0
0.000694496408298153,0,0
0.00191117621105213,0,0
0.00312785601380611,0,0
0.00434453581656008,0,0
0.00556121561931406,0,0
0.00799886070995996,0,0
0.0104365058006059,0,0
0.0128741508912518,0,0
0.0153117959818977,0,0
0.0177494410725436,0,0
0.020485498871787,0,0
0.0232215566710304,0,0
0.0259576144702738,0,0
0.0286936722695172,0,0
0.0314297300687606,0,0
0.0360324233946285,0,0
0.0406351167204964,0,0
0.0452378100463643,0,0
0.05,0,0
0.0547621899536357,0,0
0.0595243799072715,0,0
0.0642865698609073,0,0
0.069048759814543,0,0
0.0882463459653745,0,0
0.0917724421757622,0,0
0.0952985383861498,0,0
0.0988246345965374,0,0
0.0991772442175762,0,0
0.099529853838615,0,0
0.0998824634596537,0,0
0.0998942171136884,0,0
0.099905970767723,0,0
0.0999177244217576,0,0
0.0999294780757922,0,0
0.099936530268213,0,0
0.0999435824606338,0,0
0.0999506346530546,0,0
0.0999576868454753,0,0
0.0999619181609278,0,0
0.0999661494763803,0,0
0.0999703807918327,0,0
0.0999746121072852,0,0
0.0999771508965567,0,0
0.0999796896858282,0,0
0.0999822284750996,0,0
0.0999847672643711,0,0
0.099986290537934,0,0
0.0999878138114969,0,0
0.0999893370850598,0,0
0.0999908603586226,0,0
0.0999917743227604,0,0
0.0999926882868981,0,0
0.0999936022510358,0,0
0.0999945162151736,0,0
0.0999950645936562,0,0
0.0999956129721389,0,0
0.0999961613506215,0,0
0.0999967097291041,0,0
0.0999970387561937,0,0
0.0999973677832833,0,0
0.0999976968103729,0,0
0.0999980258374625,0,0
0.0999982232537162,0,0
0.09999842066997,0,0
0.0999986180862237,0,0
0.0999988155024775,0,0
0.0999989494000539,0,0
0.0999990832976304,0,0
0.0999992171952068,0,0
0.0999993510927832,0,0
0.0999994407386284,0,0
0.0999995303844735,0,0
0.0999996200303187,0,0
0.0999997096761638,0,0
0.0999997621156082,0,0
0.0999998145550526,0,0
0.0999998669944969,0,0
0.0999999194339413,0,0
0.0999999417440229,0,0
0.0999999640541046,0,0
0.0999999863641863,0,0
0.0999999931904978,0,0
0.0999999974872687,0,0
0.1,5.09373835117803e-06,2.79470824627074e-11
0.100000002512731,1.27343436941282e-05,1.11788317799095e-10
0.100000005025463,2.11390062956482e-05,2.6689457605501e-10
0.100000007538194,2.96710083886807e-05,4.98855240379863e-10
0.10000001718904,6.23029056612981e-05,2.48447874976135e-09
0.100000026839886,9.49132648888756e-05,5.60751424557388e-09
0.100000036490731,0.000127520211292517,9.87452652099807e-09
0.100000132999189,0.000453579312952101,1.50968137682502e-07
0.100000229507647,0.000779631762544415,4.04062992564276e-07
0.100000326016105,0.00110567813933294,7.7127701494916e-07
0.100001291100683,0.00436582581597909,1.05271251835294e-05
0.100002256185261,0.00762538161474623,3.16200514021622e-05
0.100003221269839,0.0108843424997119,6.41270831095877e-05
0.100004186354417,0.0141427072145872,0.000108073669632834
0.100009144875837,0.0308744989488954,0.000514222796651234
0.100014103397257,0.0475905474369239,0.00122213463874456
0.100019061918678,0.064290854426554,0.0022315419126923
0.100024020440098,0.0809754222947313,0.00354215922677842
0.100047627541258,0.160193475008568,0.0139038299402974
0.100071234642418,0.239055102396752,0.031055576149407
0.100094841743579,0.317560575975614,0.0549665385439159
0.100118448844739,0.395710171922295,0.0856059203270532
0.100142055945899,0.473504170857227,0.122942981574023
0.100344270676213,1.12535046923207,0.712753264970887
0.100546485406528,1.75132282394412,1.77254551220931
0.100748700136842,2.35163668180526,3.28324651614708
0.100950914867157,2.92653122645651,5.2259586456322
0.101153129597471,3.47626796889684,7.58197649455818
0.10164317054906,4.70588475601229,14.8932370029236
0.102133211500649,5.79391192625755,24.2658704127512
0.102623252452239,6.74539146962754,35.450688462276
0.103113293403828,7.56585231172669,48.2080883324245
0.103603334355417,8.26123221445977,62.3088703702677
0.104093375307006,8.8378080217416,77.5348704961545
0.105315232625064,9.80123165876632,119.080206698213
0.106537089943121,10.1731330322519,163.49381897748
0.107758947261179,10.0614904216952,208.383967191584
0.108980804579236,9.57162861902004,251.838822618968
0.110202661897294,8.80244170789161,292.403473368293
0.111424519215351,7.84361547479442,329.04364815395
0.112646376533409,6.7737870804746,361.100591311754
0.114688726685063,4.91494413920373,403.658747290708
0.116731076836718,3.16327949803612,432.599451507878
0.118773426988373,1.66499441236855,449.355613253731
0.120815777140028,0.492188779180168,456.149517435109
0.122858127291683,-0.339400686433913,455.500708094682
0.124900477443337,-0.853889759069646,449.879482694718
0.126942827594992,-1.10050803423486,441.47653072072
0.129810814638485,-1.11361074474565,428.3218053468
0.132678801681978,-0.891500137466589,416.476872745469
0.135546788725471,-0.575309480929173,407.568903621966
0.138414775768963,-0.262452645271789,401.980795269783
0.141282762812456,-0.00857948677478161,399.349861096016
0.144150749855949,0.163972543448475,398.942605165526
0.147018736899442,0.256647588833542,399.915525657541
0.15,0.285504027171665,401.57033122052
0.152981263100558,0.269659198764248,403.264084945552
0.155962526201116,0.231961665803494,404.642363197899
0.158943789301674,0.189347977348101,405.575193856952
0.161925052402232,0.152109522380168,406.075391416258
0.16490631550279,0.125113524131958,406.229318510332
0.167887578603348,0.109346879239797,406.151881149135
0.172999810787434,0.102843779215015,405.810187161556
0.17811204297152,0.10926702396141,405.514995095082
0.183224275155605,0.116819921224581,405.37110447214
0.188336507339691,0.12159891338507,405.321999484814
0.193448739523776,0.124489840883263,405.309455916371
0.198560971707862,0.126260810499733,405.32551993777
0.2,0.126298727945225,405.340187337659
0.201439028292138,0.12615287806679,405.35523167089
0.202878056584276,0.125904900676609,405.368259155138
0.204317084876414,0.125604998792132,405.37924985849
0.205756113168552,0.125272190252133,405.388868434826
0.207195141460691,0.124920551585749,405.397118531806
0.208634169752829,0.124572758727452,405.403550435467
0.214466750381224,0.123297836708829,405.419797869474
0.220299331009619,0.122807181873301,405.414773392868
0.226131911638014,0.123108286836685,405.399954348001
0.231964492266409,0.123616978832747,405.391829792858
0.237797072894804,0.123808950030146,405.394729499668
0.243629653523199,0.123650006976807,405.40076670686
0.25,0.123437140764349,405.402923315266
0.256370346476801,0.123401865940649,405.400392209513
0.262740692953603,0.123512708304838,405.397434289438
0.269111039430404,0.123618423429723,405.396887473568
0.275481385907205,0.123631578219317,405.398269736429
0.285923341304857,0.12357605399507,405.399671816257
0.296365296702509,0.123534041535921,405.399671135437
0.298805585078861,0.123531795708897,405.399466875333
0.3,0.133281909529371,403.530627455979
0.301194414921139,0.160397038046262,400.800311857152
0.302388829842278,0.205907047581381,397.94708959271
0.303583244763417,0.266419392073757,395.278499531447
0.305645900710439,0.389566968908488,391.387509802526
0.30770855665746,0.521172218941368,388.454875503228
0.309771212604482,0.64514231504252,386.479136247123
0.311833868551504,0.750888752853699,385.363802414599
0.314895478026699,0.865000104134294,384.972801860283
0.317957087501894,0.924788332354497,385.580252811447
0.321018696977089,0.940104507226149,386.617712715178
0.324080306452284,0.927322593523631,387.656265232364
0.327141915927479,0.90222145129126,388.458978224255
0.332663633982892,0.854894672578292,389.220988439386
0.338185352038304,0.831314076063779,389.189066626951
0.343707070093717,0.832245753294085,388.852217480301
0.34922878814913,0.842760826153963,388.622213497597
0.35,0.843974495924545,388.617483669871
0.35077121185087,0.844922696891415,388.615729252629
0.351542423701741,0.845699444792437,388.615953924187
